User,Tweet
UdayKiranv912,hdkumaraswami narendramodi dont cry😂 like child r u post month karnataka noth cri cryingu surgic strike nation state care want newindia namoagain myvoteformodi indiawithnamo narendramodi
joforall9,narendramodi final pm travel across countri year world tour thankyou modiji welcom indiawithnamo narendramodi elect rahulgandhi congress cpimmanifesto chowkidarchorhai apnavotesahihathmedijiy
vraj_biker03,elect press button evm ask pakistan want narendramodi loos elect mani peopl want stop pm narendramodi notonota righttovot loksabhaelect
Kavitachaturwe2,pm narendramodi announc india becom fourth nation world usrussia china possess antisatellit weaponth antisatellit weapon success target live satellit low earth orbit congratul isro drdoindia
Choudhary_Kahin,pawankpareek satyug akshaykumar narendramodi isro look tweet akshay kumar stli congratul scientist isro congratul narendramodi
Choudhary_Kahin,namrata pawankpareek satyug akshaykumar narendramodi isro u fool look tweet akshay kumar stli congratul scientist isro congratul narendramodi
Pratyangira1,twitter jiwhi decreas number follow amp everyday sinc day fault im support pm narendramodi come loksabhaelect fair part ethic rathor ianuragthakur
dibyendumondal,shreyadhoundi narendramodi haha sure mani come come day loksabhaelect
RaviSha36183070,narendramodi im proud pm mr namo narendramodi
apnnewsindia,congress parti betray poor countri poor let congress come power pm narendramodi
apnnewsindia,pm narendramodi assur cane farmer get due yogiadityanath govern
SocialAmit,timesofindia narendramodi prime object regim improv live standard ppl reduc tax improv afford roti kapda makaan health amp educ employ ppl secondari object loksabhaelect electionswithtim
zenmaster373,pm meerut benefit india remain weak benefit social fault line benefit indian remain poor hungri loksabhaelect indiawithnamo
GeeKayTalks,pm meerut sarab toxic health ie spbsprld loksabhaelect indiawithnamo
jvidyasagar,meerut histor citi peopl start rebellion british forc citi narendramodi ji start campaign loksabhaelect wish sir great campaign everi indian abkibaarphirmodisarkar
apnnewsindia,pm narendramodi say previou govern delay launch asat
Realaamaadmi13,maryashakil narendramodi much crowd come work day unemploy loksabhaelect
GeeKayTalks,pm meerut saboot sapoot indiawithnamo loksabhaelect
GeeKayTalks,pm meerut india want hero india hero pakistan indiawithnamo loksabhaelect
meetumashankar,narendramodi ok thank god tamilnadu loksabhaelect elect tamilnadu
moneycontrolcom,give account amp also get account other know chowkidar amp justic account amp everyon made account pm narendramodi meerut electionswithmc elect
GeeKayTalks,pm meerut account hold other account loksabhaelect indiawithnamo
tomar_vik,narendramodi helpless common man narendramodi respons
bum_bum_bole,certain pm sure number seat back also disappoint opposit weaken democraci real agenda also voter talk real question loksabhaelect
GunikaMahendru,narendramodi indiawithnamo narendramodi want narendramodi pm countri opposit incindia rahulgandhi insecur obviou meaningless thing bokhla gyi hai congress mainbhichowkidar maibhichowkidar
sandy128bit,ajeetwa sudhirchaudhari rahulgandhi yes😂😂😂 exactli follow instruct use logic tell feel logic ask pm countri least use exam trick elimin avail option find correct answer see narendramodi 😃votebjp think dont feel
vishvadipu,dear mr pm narendramodi plan cleanenergi creat resourc local level technolog impow rural area also want see fast track electr car well loksabhaelect
hemant_p,barbarindian someth narendramodi govt fail act might haunt impact bjpindia loksabhaelect
J_Rishika,republ pardonazam khan whowhi want pmpeopl dont even know sir alsoif pm dont know narendramodi long serv countrytel bjpindia matlabkuchbhi loksabhaelect namoagain
Naveen_Mishra_I,narendramodi definit modiji let ruin fraud rahulgandhi scheme😃😃 best luck
aBong_aami,airnewsalert narendramodi kickstart campaign loksabhaelect today campaign sinc differ far nation foot bill parti
PraveenNaharP,achiev nation proud moment everi indian congrat everi citizen mother land honor pm sri narendramodi missionshakti great scientist reach prestigi mile stone
MM09021996,tejasvisurya tarekfatah typic narendramodi bjpindia standard love guy loksabhaelect show place
prithamrai,narendramodi narendramodi hai sir frm bangalor possibl pl elect mr tejasvini ananthakumar rajyasabha member centralsh capabl also give respect ananth jish like nirmala medam
ShaktiShekhar,want becom pm promis give rs lakh per month everi indian merced car bhk flat iphon color tv doabl ill launch pilot project first whole project would roll phase loksabhaelect 😉😆
TheRajeshjk9,shashitharoor sir arent becom face pm loksabhaelect
adarshmishra127,narendramodi realli miss sir pappu aur pappi ralli pe ralli kr rhe hai chowkidarphirs mainbhichowkidaar narendramodijindabad narendramodi
arundsawant,defenc secret amp capabl disclos press amp public narendramodi made blunder declar isro achiev sure gain mileag loksabhaelect presid ever declar countri nuclear bomb rameshmashelkar
PruthviMJ3,hdkumaraswami narendramodi hdkumaraswami get scare done scam corrupt even raid happen let anyth creat big thing mean may corrupt person alway support narendramodi
chirayusdesai,narendramodi vijayibhava sir may god grace continu posit energi wish amp prayer indian may emerg victori continu guid nation greater height namoagain jaihind loksabhaelect
AnshulAgarwal4,narendramodi look forward first speech loksabhaelect good luck sir
DiptiRa14054720,narendramodi vote narendramodi
ProudHinduPS,narendramodi stand strongli sir india support india vote crore indian seen work tirelessli transformingindia namo wave exist becoz peopl trust namo namoagain modioncemor phirekbaarmodisarkar loksabhaelect
FaridAlidsra,narendramodi your thing loksabhaelect talk develop job farmer show star satellit sky win elect
iamTapanPandya,bjpindia narendramodi drdoindia also launch missileanti satelliteon antin live india amp also polit parti dont hav respect amp al knw talk u amp want loot th nation congress rahulgandhi missionshakti namoagain
gargi_wonderbox,congratul honor pm narendramodi success missionshakti indian realli proud leader true sens jai hind
jvidyasagar,narendramodi eagerli await amp tsunami start peopl enthusiast welcom amp hear would hear app also pleas take care health sir summer start health import loksabhaelect pmoindia
surojit_saikia,genvksingh april st rahulgandhi becom pm india
Ashwathama_Chh,mission shakti credit debat soon incindia claim govern kill thano help tonystark build ai ironman suit 😂😂 avengersendgam loksabhaelect missionshakti bjpindia narendramodi rathor
DewanandPatel,missionshakti loksabhaelect took narendramodi distroy whole minut
vineet66,misaoharri ndtv pappu khandan kept india uneduc rahulgandhi instig uneduc sell vote money freebi model code moral code last battl surviv lootericongress loksabhaelect narendramodi
rforravee,zuhoor rsprasad narendramodi pmoindia bjpindia st dont need thousand vacanc alreadi employ ur knowledg scenario word chowkidar show support prime minist narendramodi ji feel proud support honest amp dynam person jai hind
geernavneet,congress rahulgandhi surjewala anilghirotra confus voter mp amp rajasthan get experienc cm young energet countri vote young amp inexperienc pm candid
MannarSrinivas,newsdotcom cnnnew pmnarendramodi loksabhaelect regard narendramodi movi diff polit ad fact movi r much voluntari act moviego pay money watch ask rgvoffl said make movi sell lux soap instead ad
tejnemanwar,pm narendramodi kick start elect campaign today address public meet meerut rudrapur jammu loksabhaelect
meetumashankar,langamahesh indiatoday anoth import messag consid declar pm time scientist work current pm address nation describ pure selfish act loksabhaelect elect tamilnadu tamil electionswithpt
smohantyblr,jaijagananth opposit free run last day hope farm today follow narendramodi ji get answer lie bluff loksabhaelect namoagain develop win dynasti
harshnama,rahulgandhi day becom pm great nation satellit space destroy nation need narendramodi
Dementation666,narendramodi narendramodi thank creat crowd debri upper atmospher absolut moron
LokeshSharma085,sndesh ndtv absolut incorrectpeopl india freedom say openion openli without fear infactsom even address pm khoon ka dalaalnapunsak etc howev still action fool loksabhaelect modioncemor namoagain warkarmodisarkar mainbhichowkidar
nishithvarma,let find learn indian next pm candidatewho ethic strongdisciplin knowledablerespect constitutionlet bring leader respect qualiti becoz famili like rahulgandhi opportunist like narendramodido agre
PulijalaSp,narendramodi power countri come power leader power leader narendramodi
pkm1999,tvmohandaspai ignor whatsoev bias intelligentsia say everi matter relat narendramodi point finger alleg toward narendramodi destin win elect one stop call shot reshmidg ramguha
RealMumbaikarr,person notic narendramodi hand shiver say bharat mata ki jai missionshakti pmmodi narendramodi
koinahijanta1,intern aap survey predict aap parti go win seat loksabhaelect take oath pm countri rd may declar delhi cm arvind kejriw imag
Villenshiva,hdkumaraswami narendramodi govern galijanardhanr sir know mr hdkumaraswami let duti let loksabhaelect
pkm1999,kishkindha rahulgandhi good samaritan compet leader need gt mp make next pm forrecordsak
srivastava4,congratul isro drdoindia success test asat thank narendramodi support caus nation interest make india stronger indiaspacesuperpow narendramodi namoagain congresspakistanunit missionshakti
Karmic_Indian,narendramodi best pm take india next level proud pm
pranav326,narendramodi proud moment indian mani mani congratulationsisro scientistdrdo great achiev congrat narendramodi sir
rajcto,narendramodi nyayforindia nyayforindiascam rahulgandhi incindia ghargharrozghar punjab congress rs per month month implement past one year pleas rais
pkm1999,vinodsharma nandini actual norm formul pm narendramodi opposit amp media journalist incindia presid amp opposit pm candid rahulgandhi
Bharat59036499,samjaw freethink loksabhaelect missionshakti missionshaktirow narendramodi spineless creeper order grow believ steal credit armi scientist economistsh must understand creeper dri doubl speed grow
mugup317,great achiev india congrat pm narendramodi drdo scientist missionshakti also burnol congress alli
satsbs,two surgic strike narendramodi one balakot anoth low earth orbit ensur incindia remain time asat missionshakti indiaspacesuperpow loksabhaelect drdo isro india
ashubhguy,missionshaktirow missionshakti loksabhaelect mani seat narendramodi led bjpindiaalli get time
Vikasthecult,dna pm go himalayan loos said word drdo loksabhaelect missionshakti thingsnehruinv kkrvkxip wednesdaywisdom thursdaythought
gykjain,india win world cup great pm go amp receiv trophi asatlaunch drdo narendramodi
sadnessmylife,proud see india advanc select group nation possess antisatellit missil congratul scientist isro amp pm narendramodi moment achiev missionshakti
Priyadarshan_15,koomarshah believ rahulgandhi pm chang india friend wrong
JKnair18,amitshah yogiadityanatha narendramodi loksabhaelect one jawahar lal era manifesto go xeroxd disturbedomg😝 congress manifesto nd april ko releas ho raha hai
roopak_13,rahulgandhi even believ congratul drdo pleas ask proof leav apart pm narendramodi
DhirendraMeht11,narendramodi except one beat need debat discuss narendramodi bjpindia amitshah httweet indianexpress timesofindia
raghu_depp,wonder headcount patient get increas nimhan rd may undoubtedli patient root caus surgicalstrik indiaspacesuperpow narendramodi missionshaktirow narendramodi pmoindia republ timesnow bjpindia
Abhinav99566565,narendramodi success mission shakti hardwork scientist well done isro narendramodi
krishenkhosa,priyasethibjp jayapradamp good decis join narendramodi ji mission transform nation take next level even praiseworthi agenda invigor amp revitalis age old rich cultur religi etho nation loksabhaelect abkibaarchowkidar
PrateekJain28,ani sayn ds frm begin silent wave favour honbl pm narendramodi loksabhaelect phirekbaarmodisarkar
mundada_ajay,narendramodi sir also congress might ask proof rahulgandhipagalhai respect scientist respect narendramodi
keshriprashant,missionshakti congrat narendramodi proud moment indian modihaitomumkinhai kudo drdoindia incindia tmse na ho payegaloserloksabhaelect predictn nda rahulgandhi phirekbaarmodisarkar timesnow republ indiatoday
bablu345,bhatiatech sardesairajdeep narendramodi hello judiciari independ alreadi read constitut comment loksabhaelect
